,ID,Находится в реестре МСП,Размер компании.Наименование,Размер уставного капитала объявленный,ОКВЭД2.Наименование,ОКВЭД2.Код,Численность персонала по данным ФНС.Количество,Город фактический,Город юридический,ЕЛС действующий,Грузоотправитель,Грузополучатель,Карточка клиента (внешний источник).Индекс платежной дисциплины Описание,Карточка клиента (внешний источник).Индекс платежной дисциплины Значение,Карточка клиента (внешний источник).Индекс финансового риска Описание,Карточка клиента (внешний источник).Индекс финансового риска Значение,Госконтракты.Контракт,Госконтракты.Тип контракта
58,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1015,0
59,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1078,0
60,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1079,0
61,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1124,0
62,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1126,0
63,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1146,0
64,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1149,0
65,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1151,0
66,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1153,0
67,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1154,0
68,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1194,0
69,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1195,0
70,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1197,0
71,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1198,0
72,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1199,0
73,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1206,0
74,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1210,0
75,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1225,0
76,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1233,0
77,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1368,0
78,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1375,0
79,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1378,0
80,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1385,0
81,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1394,0
82,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1397,0
83,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1411,0
84,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1412,0
85,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1413,0
86,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1454,0
87,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1460,0
88,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1462,0
89,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1486,0
90,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1517,0
91,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1515,0
92,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1516,0
93,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1518,0
94,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1572,0
95,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1596,0
96,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1609,0
97,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1615,0
98,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1617,0
99,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1619,0
100,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1627,0
101,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1641,0
102,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1642,0
103,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1646,0
104,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1652,0
105,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1669,0
106,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1705,0
107,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1734,0
108,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1809,0
109,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1810,0
110,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1811,0
111,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1812,0
112,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1813,0
113,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1814,0
114,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1815,0
115,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1816,0
116,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1817,0
117,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1818,0
118,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1821,1
119,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1861,0
120,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1885,0
121,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1944,0
122,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,1974,0
123,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2083,0
124,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2117,0
125,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2118,0
126,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2160,0
127,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2164,0
128,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2174,0
129,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2175,0
130,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2204,0
131,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2380,0
132,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2471,0
133,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2472,0
134,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2722,0
135,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2852,0
136,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2894,0
137,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2895,0
138,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2896,0
139,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2904,0
140,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2914,0
141,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2981,0
142,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2982,0
143,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,2990,0
144,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,3012,0
145,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,3019,0
146,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,3106,0
147,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,3113,0
148,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,3128,0
149,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,3129,0
150,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,3160,0
151,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,3167,0
152,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,3608,0
153,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,3642,0
154,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,3920,0
155,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,3923,0
156,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,3927,0
157,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,3936,0
158,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,3939,0
159,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,3953,0
160,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4003,0
161,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4012,0
162,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4023,0
163,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4038,0
164,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4055,0
165,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4072,0
166,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4074,0
167,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4083,0
168,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4085,0
169,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4086,0
170,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4087,0
171,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4097,0
172,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4124,0
173,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4125,0
174,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4126,0
175,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4127,0
176,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4128,0
177,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4129,0
178,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4131,0
179,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4171,0
180,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4195,0
181,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4199,0
182,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4204,0
183,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4205,0
184,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4261,0
185,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4270,0
186,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4283,0
187,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4313,0
188,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4374,0
189,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4375,0
190,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4378,0
191,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4421,0
192,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4425,0
193,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4426,0
194,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4433,0
195,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4434,0
196,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4435,0
197,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4466,0
198,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4490,0
199,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4491,0
200,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4526,0
201,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4567,0
202,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4568,0
203,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4581,0
204,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4584,0
205,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4585,0
206,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4588,0
207,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4772,0
208,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,4782,0
209,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5021,0
210,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5022,0
211,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5027,0
212,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5078,0
213,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5104,0
214,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5172,0
215,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5174,0
216,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5177,0
217,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5187,0
218,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5203,0
219,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5214,0
220,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5232,0
221,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5233,0
222,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5244,0
223,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5264,0
224,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5293,0
225,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5346,0
226,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5420,0
227,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5429,0
228,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5581,0
229,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5597,0
230,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5598,0
231,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5602,0
232,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5633,0
233,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5635,0
234,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5853,0
235,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5854,0
236,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5855,0
237,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5858,0
238,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5864,0
239,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5886,0
240,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5892,0
241,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5914,0
242,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,5923,0
243,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6003,0
244,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6006,0
245,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6085,0
246,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6090,0
247,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6091,0
248,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6092,0
249,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6093,0
250,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6094,0
251,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6174,0
252,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6176,0
253,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6175,0
254,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6224,0
255,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6225,0
256,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6226,0
257,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6227,0
258,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6229,0
259,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6234,0
260,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6235,0
261,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6262,0
262,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6266,0
263,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6269,0
264,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6282,0
265,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6288,0
266,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6417,0
267,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6425,0
268,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6555,0
269,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6575,0
270,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6576,0
271,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6672,0
272,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6681,0
273,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6682,0
274,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6688,0
275,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6689,0
276,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6692,0
277,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6697,0
278,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6708,0
279,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6709,0
280,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6726,0
281,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6731,0
282,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6773,0
283,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6780,0
284,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6793,0
285,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6794,0
286,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6812,0
287,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6813,0
288,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6816,0
289,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6827,0
290,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6828,0
291,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6877,0
292,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6896,0
293,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6918,0
294,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6940,0
295,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,6998,0
296,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7000,0
297,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7041,0
298,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7046,0
299,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7064,0
300,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7087,0
301,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7132,0
302,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7133,0
303,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7223,0
304,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7224,0
305,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7234,0
306,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7370,0
307,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7372,0
308,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7375,0
309,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7376,0
310,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7378,0
311,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7403,0
312,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7406,0
313,3050,0,1,697362380,28,8424,205,170,71,0,0,0,1,81,1,18,7409,0
