,ID,Находится в реестре МСП,Размер компании.Наименование,Размер уставного капитала объявленный,ОКВЭД2.Наименование,ОКВЭД2.Код,Численность персонала по данным ФНС.Количество,Город фактический,Город юридический,ЕЛС действующий,Грузоотправитель,Грузополучатель,Карточка клиента (внешний источник).Индекс платежной дисциплины Описание,Карточка клиента (внешний источник).Индекс платежной дисциплины Значение,Карточка клиента (внешний источник).Индекс финансового риска Описание,Карточка клиента (внешний источник).Индекс финансового риска Значение,Госконтракты.Контракт,Госконтракты.Тип контракта
56,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,2986,0
57,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,3143,0
58,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,3144,0
59,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,3145,0
60,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,3955,0
61,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,4376,0
62,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,4667,0
63,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,4709,0
64,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,4738,0
65,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,4768,0
66,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,4944,0
67,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,5457,0
68,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,5458,0
69,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,5737,0
70,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,5762,0
71,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,5811,0
72,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,5834,0
73,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,5855,0
74,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,5871,0
75,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,5874,0
76,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,5875,0
77,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,5876,0
78,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6043,0
79,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6057,0
80,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6059,0
81,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6060,0
82,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6061,0
83,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6062,0
84,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6066,0
85,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6080,0
86,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6081,0
87,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6289,0
88,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6360,0
89,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6366,0
90,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6371,0
91,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6372,0
92,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6373,0
93,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6399,0
94,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6438,0
95,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6443,0
96,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6468,0
97,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6623,0
98,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6628,0
99,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6652,0
100,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6699,0
101,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6728,0
102,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6792,0
103,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6828,0
104,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6829,0
105,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6830,0
106,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6840,0
107,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6858,0
108,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6859,0
109,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,6916,0
110,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,7300,0
111,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,7347,0
112,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,7349,0
113,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,7408,0
114,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,7441,0
115,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,7469,0
116,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,7522,0
117,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,7523,0
118,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,8025,0
119,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,8148,0
120,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,8295,0
121,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,8654,0
122,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,8851,0
123,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,9050,0
124,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,9080,0
125,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,9107,0
126,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,9108,0
127,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,9108,0
128,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,9109,0
129,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,9117,0
130,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,9130,0
131,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,10780,0
132,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,10801,0
133,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,10812,0
134,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,10817,0
135,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,10957,0
136,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,10958,0
137,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,10971,0
138,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,11455,0
139,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,11600,0
140,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,12180,0
141,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,12306,0
142,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,12328,0
143,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,12384,0
144,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,12387,0
145,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,12437,0
146,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,12523,0
147,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,12528,0
148,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,12533,0
149,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,12605,0
150,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,12622,0
151,5281,0,1,103810080,22,84113,262,196,160,0,0,0,1,90,1,29,12630,0
152,5282,0,1,103810080,95,74116,262,220,63,0,0,0,1,90,1,29,6241,0
153,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,38,0
154,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,39,0
155,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,40,0
156,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,41,0
157,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,42,0
158,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,43,0
159,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,44,0
160,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,45,0
161,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,46,0
162,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,47,0
163,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,48,0
164,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,49,0
165,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,50,0
166,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,51,0
167,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,52,0
168,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,53,0
169,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,54,0
170,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,55,0
171,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,56,0
172,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,57,0
173,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,58,0
174,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,59,0
175,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,60,0
176,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,61,0
177,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,62,0
178,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,63,0
179,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,64,0
180,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,65,0
181,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,66,0
182,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,67,0
183,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,68,0
184,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,69,0
185,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,70,0
186,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,71,0
187,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,72,0
188,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,73,0
189,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,74,0
190,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,75,0
191,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,76,0
192,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,77,0
193,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,78,0
194,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,79,0
195,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,80,0
196,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,81,0
197,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,82,0
198,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,83,0
199,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,84,0
200,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,85,0
201,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,86,0
202,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,87,0
203,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,88,0
204,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,89,0
205,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,90,0
206,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,91,0
207,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,92,0
208,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,93,0
209,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,94,0
210,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,95,0
211,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,96,0
212,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,97,0
213,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,98,0
214,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,99,0
215,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,100,0
216,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,101,0
217,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,102,0
218,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,103,0
219,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,104,0
220,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,105,0
221,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,106,0
222,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,107,0
223,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,108,0
224,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,109,0
225,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,110,0
226,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,111,0
227,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,112,0
228,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,113,0
229,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,114,0
230,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,115,0
231,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,116,0
232,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,117,0
233,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,118,0
234,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,119,0
235,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,120,0
236,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,121,0
237,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,122,0
238,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,123,0
239,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,124,0
240,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,125,0
241,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,126,0
242,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,127,0
243,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,128,0
244,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,129,0
245,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,130,0
246,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,131,0
247,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,132,0
248,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,133,0
249,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,134,0
250,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,135,0
251,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,136,0
252,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,137,0
253,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,138,0
254,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,139,0
255,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,140,0
256,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,141,0
257,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,142,0
258,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,143,0
259,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,144,0
260,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,145,0
261,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,146,0
262,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,147,0
263,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,148,0
264,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,149,0
265,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,150,0
266,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,151,0
267,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,152,0
268,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,153,0
269,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,154,0
270,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,155,0
271,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,156,0
272,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,157,0
273,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,158,0
274,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,159,0
275,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,160,0
276,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,161,0
277,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,162,0
278,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,163,0
279,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,164,0
280,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,165,0
281,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,166,0
282,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,167,0
283,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,168,0
284,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,169,0
285,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,170,0
286,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,171,0
287,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,172,0
288,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,173,0
289,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,174,0
290,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,175,0
291,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,176,0
292,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,177,0
293,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,178,0
294,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,179,0
295,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,180,0
296,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,181,0
297,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,182,0
298,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,183,0
299,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,184,0
300,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,185,0
301,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,186,0
302,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,187,0
303,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,188,0
304,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,189,0
305,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,190,0
306,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,191,0
307,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,192,0
308,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,193,0
309,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,194,0
310,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,195,0
311,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,196,0
312,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,197,0
313,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,198,0
314,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,199,0
315,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,200,0
316,5283,0,0,188034000,80,2540,262,45,41,1,0,1,2,71,3,49,201,0
